bucket,state,commodity,market,state_score,stability,reliability,margin_strength,MAE,RMSE,Directional_Accuracy,rank_in_group
Bucket1,West Bengal,Rice,Retail,0.16365236130443336,0.9408286535600683,0.7273774526051774,-3871.36,0.37480203217517505,0.42978031172486525,0.20689655172413793,17.0
Bucket1,Manipur,Rice,Retail,0.5999999970921535,0.9400622815026481,0.8224125574469495,0.0,0.21593474095816656,0.24985296964531942,0.2413793103448276,1.0
Bucket1,Andaman and Nicobar,Rice,Wholesale,0.39757124090505036,0.9370408209312977,0.032971128436070356,-3871.36,29.329565514840002,35.166797778280824,0.3103448275862069,4.0
Bucket1,Andhra Pradesh,Rice,Wholesale,0.30237271888944883,0.9365310370115985,0.03267166556305905,-3871.36,29.607561101221368,36.557220846328185,0.2413793103448276,13.0
Bucket1,Arunachal pradesh,Rice,Wholesale,0.3001375685041235,0.9365585090589418,0.032380234356487354,-3871.36,29.88303775045565,36.78403564863961,0.3103448275862069,14.0
Bucket1,Assam,Rice,Wholesale,0.29972186146755136,0.9365423947573807,0.032479070967605134,-3871.36,29.78905800592041,36.70670315514371,0.2413793103448276,16.0
Bucket1,Bihar,Rice,Wholesale,0.30358457537987915,0.9365371904869272,0.032677900203881866,-3871.36,29.601721461931888,36.55240801984641,0.2413793103448276,11.0
Bucket1,Chandigarh,Rice,Wholesale,0.24151420438489923,0.9367562811824255,0.028506104920391934,-3871.36,34.08020484709038,40.052727715040746,0.20689655172413793,19.0
Bucket1,Chhattisgarh,Rice,Wholesale,0.30358457537987915,0.9365371904869272,0.032677900203881866,-3871.36,29.601721461931888,36.55240801984641,0.2413793103448276,11.0
Bucket1,Delhi,Rice,Wholesale,0.2994204592371901,0.9365162021952067,0.03265535255461849,-3871.36,29.622851133743733,36.569769686535935,0.2413793103448276,17.0
Bucket1,Goa,Rice,Wholesale,0.6214604026003915,0.9373609269258345,0.040012286135039626,-3871.36,23.99232352345592,27.586420350128208,0.3793103448275862,2.0
Bucket1,Gujarat,Rice,Wholesale,0.30341653825395076,0.9365354938364145,0.03268311727153476,-3871.36,29.596836638680923,36.54838935005562,0.2413793103448276,12.0
Bucket1,Haryana,Rice,Wholesale,0.30358457537987915,0.9365371904869272,0.032677900203881866,-3871.36,29.601721461931888,36.55240801984641,0.2413793103448276,11.0
Bucket1,Himachal Pradesh,Rice,Wholesale,0.30358457537987915,0.9365371904869272,0.032677900203881866,-3871.36,29.601721461931888,36.55240801984641,0.2413793103448276,11.0
Bucket1,Jammu and Kashmir,Rice,Wholesale,0.37604887681528115,0.9369796791498358,0.032513256339708585,-3871.36,29.756685505496275,36.675169264665094,0.3793103448275862,6.0
Bucket1,Jharkhand,Rice,Wholesale,0.30358457537987915,0.9365371904869272,0.032677900203881866,-3871.36,29.601721461931888,36.55240801984641,0.2413793103448276,11.0
Bucket1,Karnataka,Rice,Wholesale,0.30358457537987915,0.9365371904869272,0.032677900203881866,-3871.36,29.601721461931888,36.55240801984641,0.2413793103448276,11.0
Bucket1,Kerala,Rice,Wholesale,0.6999998033773185,0.9377924833411284,0.040180161197345625,-3871.36,23.887904134791324,29.00454649167274,0.3448275862068966,1.0
